event,tournament_url,tournament_start_time,round,group,game_url,white_username,black_username,white_uuid,black_uuid,white_rating,black_rating,target,white_result_code,black_result_code,fen,eco,end_time,pgn_result,termination
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818155,moro182,fins0905,b025fd98-e65a-11e2-8024-000000000000,9df90e34-f894-11dd-802a-000000000000,3062,2905,white_loss,timeout,win,8/8/3kr3/6K1/8/8/8/5R2 w - - 29 92,https://www.chess.com/openings/Caro-Kann-Defense-Exchange-Rubinstein-Variation...8.Nd2-e6-9.Ngf3-Be7,1773164065,0-1,Fins0905 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818157,yosephtaher,imrosen,245221e2-fdcd-11e0-8056-000000000000,a24ad78c-4711-11e1-8022-000000000000,3058,2880,white_win,win,resigned,2r5/p1r2k2/1p2nQp1/5pPp/3p1P2/P7/1PP2BP1/1K1R4 b - - 3 37,https://www.chess.com/openings/Closed-Sicilian-Defense-Grand-Prix-Attack...5.Bc4-e6-6.d3-Nge7,1773163879,1-0,yosephtaher won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818159,beca95,alexboy14,5b16b2b0-efce-11e3-8006-000000000000,4e3bbfb2-4d88-11eb-b043-75ea2ce7b963,3030,2888,white_loss,timeout,win,8/p7/1p3k1p/5p2/PP2p2P/3n2PN/3R1P2/2r2K2 w - - 2 32,https://www.chess.com/openings/English-Opening-Symmetrical-Double-Fianchetto-Defense...7.Bb2-O-O-8.d4-cxd4-9.Qxd4,1773163884,0-1,alexboy14 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818161,aygehovit1992,nitzan_steinberg,0f2405ec-64c8-11e3-8056-000000000000,b2d28062-2742-11e6-8022-000000000000,2865,3026,white_win,win,resigned,6R1/6Q1/5P2/4K2k/8/5r1p/8/2q5 w - - 6 59,https://www.chess.com/openings/Magnus-Sicilian-3...cxd4-4.Qxd4-Nc6,1773164030,1-0,Aygehovit1992 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818163,jcibarra,ebilski0106,944efb44-8000-11e2-8060-000000000000,2ea67bee-4724-11ef-9a42-e3b59b8724fd,3033,2800,white_win,win,timeout,1b6/6k1/P5b1/6QP/8/6P1/7K/5r2 b - - 0 72,https://www.chess.com/openings/Philidor-Defense-Hanham-Lion-Variation...7.Re1-c6-8.a4-h6,1773164051,1-0,jcibarra won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818165,aljoschafeuerstack,gmkrikor,7e8a2336-bcf5-11df-805c-000000000000,34b06608-0857-11dd-8007-000000000000,2800,3010,white_win,win,timeout,4q3/8/2k4p/pQ6/P1n2P2/2P5/1P4PK/8 b - - 3 39,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense...4.Nf3-d5-5.Bb3-Bb4-6.Bd2,1773164027,1-0,AljoschaFeuerstack won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818167,theinfinity011,cayse,845d608a-00fa-11f0-83e6-a5920bbc114d,162d6828-dd4f-11e4-8034-000000000000,2725,3022,white_loss,checkmated,win,8/2R5/3R4/qpB2k1p/5p1P/KP1b1pp1/1P4P1/8 w - - 7 40,https://www.chess.com/openings/Four-Knights-Game-Spanish-Variation-4...Bd6-5.d3,1773163997,0-1,Cayse won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818169,kirill_klukin,mikhail_bryakin,833c5fca-6889-11e6-8054-000000000000,bda872a0-8a42-11ea-940b-750219eda3e8,3015,3000,white_win,win,resigned,4Q3/8/8/5QP1/8/P4PK1/k7/8 w - - 1 71,https://www.chess.com/openings/Reti-Opening-Sicilian-Invitation-2.e3-g6-3.d4-Bg7-4.Be2,1773164047,1-0,Kirill_Klukin won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818171,iball95,gangsterrito,b0a717d0-601f-11e4-801c-000000000000,81d096ac-3ea9-11ef-a21c-8b16bf32628c,2993,2712,white_loss,checkmated,win,8/8/8/K1k5/8/r7/1p6/8 w - - 2 65,https://www.chess.com/openings/French-Defense-Winawer-Delayed-Exchange-Variation-4...exd5-5.Bd3-Nf6,1773163857,0-1,Gangsterrito won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818173,bazar-wokzal,casper,8e53d6f4-5d70-11e7-8044-000000000000,31015404-9022-11e9-98b4-4dc9ef717025,2690,2796,white_loss,timeout,win,8/5pk1/8/8/8/r4KpN/6P1/8 w - - 4 45,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense-3.d3-Bc5-4.Nf3-d6,1773164046,0-1,Casper won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818175,andreikka,chessqueen,0cbc3ddc-7384-11e2-801e-000000000000,6e746188-6058-11e2-8040-000000000000,3145,2817,white_win,win,resigned,8/1p5k/4P1Q1/p2p1p2/P2P4/1P3q2/2r3RP/6BK b - - 0 45,https://www.chess.com/openings/Caro-Kann-Defense-Breyer-Variation-2...d5-3.Nd2-g6,1773164032,1-0,Andreikka won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818177,aquarium76,janistantv,c2facb00-85c6-11ec-a7b3-57d66482f4ca,2f1c72dc-9103-11ed-b9d9-cf700cd213b5,3060,2789,white_win,win,resigned,5k2/p7/8/5p2/2P5/3PP1p1/P7/4K3 b - - 0 49,https://www.chess.com/openings/Birds-Opening-Dutch-Variation...6.O-O-c5-7.Qe1-d4,1773163996,1-0,aquarium76 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818179,ilqar_74,robert_e2009,5641ec82-fe0b-11ed-bd41-33b538b86553,3de6ef3c-284e-11ec-be95-3bea521f6de9,3021,2787,white_win,win,timeout,8/5r2/5k2/8/5K2/8/R7/8 b - - 0 66,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Tal-Variation...5.Bd3-Bxd3-6.Qxd3-e6,1773163898,1-0,ilqar_74 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818181,guillead1,matthewg-p4p,01d2faa2-a9ed-11e1-801a-000000000000,cfcc23e0-6616-11e6-805a-000000000000,2771,3007,white_loss,resigned,win,1r2r1k1/5p1p/1n4p1/pR2P3/1b3P2/1Pn4P/4B1P1/2B2RK1 w - - 5 28,https://www.chess.com/openings/Benoni-Defense-Modern-Pawn-Storm-Four-Pawns-Attack...11.Re1-Re8-12.h3-Bxf3-13.Bxf3,1773163741,0-1,MatthewG-p4p won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818183,alexrustemov,karinachess1,1320045c-7cbd-11ea-9893-676cf2bf53cc,2dfc005a-3b6e-11e4-8000-000000000000,2953,2767,white_win,win,checkmated,1r2k3/4R2R/4N1p1/8/3P1P1P/4PK2/rp6/8 b - - 6 45,https://www.chess.com/openings/Queens-Gambit-Declined-Exchange-Variation-4...exd5-5.Nf3-c6-6.Bf4,1773163957,1-0,alexrustemov won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818185,gareth-bale11,tigremexicano,a7739e54-e488-11e7-8028-000000000000,eba9e5c2-8780-11ef-bfdd-d7833c7020dc,2933,2778,white_loss,timeout,win,6k1/5pp1/4p2p/4P3/8/5nqP/6P1/5K2 w - - 0 49,https://www.chess.com/openings/Queens-Gambit-Declined-Three-Knights-Vienna-Variation...6.e5-Nd5-7.Nxb5-Nb6,1773164051,0-1,TigreMexicano won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818187,allblacksgoat,robertojbm,98d5adaa-300d-11f0-9989-3b3adc83caf0,667403cc-50c3-11e5-8002-000000000000,2753,2946,white_loss,resigned,win,8/3k4/5np1/3p1pp1/3P4/3K1PPP/8/8 w - - 0 57,https://www.chess.com/openings/Caro-Kann-Defense-Two-Knights-Attack-3...dxe4-4.Nxe4-Bg4,1773163889,0-1,RobertoJBM won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818189,slidingknight2775,7chessace,def2a8da-c0d8-11e7-8026-000000000000,246a7f1e-f6fe-11f0-a9fb-7f227c0c7d89,2928,2743,white_win,win,resigned,r4b2/2q3kp/pp1pPBp1/8/P1p1P3/2N4Q/1P3PPP/R3n1K1 b - - 0 25,https://www.chess.com/openings/Nimzo-Indian-Defense-St-Petersburg-Fischer-Normal-Line-Bronstein-Variation-6.a3-Be7,1773163618,1-0,slidingknight2775 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818191,ozates,zurability,94d036de-a15a-11e7-805e-000000000000,c9a70160-e1c3-11e5-8010-000000000000,2742,2883,white_loss,checkmated,win,5R2/bpp1r2k/7p/p3pNp1/P1B1P3/2P2bP1/1P1r4/R6K w - - 2 34,https://www.chess.com/openings/Giuoco-Piano-Game...6.c3-O-O-7.Nbd2-a5-8.h3,1773163945,0-1,Zurability won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818193,laiditmang05_ducminh,gabrielian_artur,85e84122-7d86-11e7-8006-000000000000,5c2e4d4e-5246-11e5-8016-000000000000,2708,2876,white_loss,resigned,win,2rqkb1r/3p1ppp/p3p3/1p2P3/1nP1bB2/3B1N2/PP1Q1PPP/1K1R3R b k - 2 14,https://www.chess.com/openings/Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,1773163617,0-1,Gabrielian_Artur won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818195,denizdirikolu09,zoktayyyyfanclubbb,2b1bdc0c-5e6c-11f0-8903-1168f38f1ce5,b0a6d570-d441-11f0-b8db-8f6b706cc267,2829,2628,white_win,win,resigned,7k/5K2/1p4PP/p7/P1Pb1p2/5B2/3p4/8 b - - 0 51,https://www.chess.com/openings/Reti-Opening-Kings-Indian-Attack-Symmetrical-Defense...5.d3-c5-6.e4-Nc6-7.Nc3,1773164028,1-0,DenizDirikolu09 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818197,littlepinkyboy,snowlord,3f0ad38a-b36f-11ed-a64b-89c2da4e7c6a,776c4360-1490-11e6-8026-000000000000,2653,3077,white_loss,resigned,win,4r1k1/8/p2b4/1p1b1p2/5n2/1P3K2/P7/B2RN3 w - - 0 41,https://www.chess.com/openings/Indian-Game-Spielmann-Indian-Variation-3.dxc5,1773163958,0-1,snowlord won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818199,blitz_lover1,romik2012,7a6f3a9e-0b0f-11ef-92ed-89fa9ff6d67c,a3e7f69c-22c9-11e9-83c4-5fbf53f0bf24,2762,2997,white_win,win,checkmated,Q7/1R5K/7P/8/k7/8/8/8 b - - 4 83,https://www.chess.com/openings/Sicilian-Defense-French-Variation...7.d4-cxd4-8.Nxd4-Qc7-9.Re1,1773164052,1-0,Blitz_Lover1 won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818201,kosak12,shuvalov,62f3c8b6-04ef-11e4-803a-000000000000,745c4452-c596-11e5-8016-000000000000,2992,2740,white_win,win,resigned,8/7P/p7/8/P3k3/1P6/6K1/8 b - - 0 59,https://www.chess.com/openings/Slav-Defense-Modern-Line-3...Nf6-4.g3-g6,1773163896,1-0,Kosak12 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818203,m_pank_537,andrew-blr,5a3ae7e8-8bb6-11ed-860d-c72b043da496,27bece2c-c3fe-11e7-804a-000000000000,2985,2732,white_win,win,resigned,r2q1r1k/3bb1pp/1R3p2/p3p3/3pP3/PQ1P1NP1/P2B1PBP/R5K1 b - - 0 20,https://www.chess.com/openings/Sicilian-Defense-French-Variation...6.Bg2-Be7-7.O-O-O-O,1773163583,1-0,M_Pank_537 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818205,trahtarbelarus,dawidczerw,934358ba-9e81-11ea-99dd-cf59520a1faa,04e4624a-7031-11e5-8046-000000000000,2960,2726,white_win,win,resigned,5rk1/p3p1q1/3pb2Q/5p1p/8/1P3P2/P3P2P/6RK b - - 1 28,https://www.chess.com/openings/English-Opening-Fianchetto-Ultra-Symmetrical-Line-5.Nf3-d6-6.O-O-Nh6,1773163819,1-0,TrahtarBelarus won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818207,zverr1,flawless_fighter,f4a0ecd6-8cc2-11e7-8006-000000000000,7a75eea4-9062-11e7-8058-000000000000,2725,2945,white_loss,checkmated,win,5K2/5q1q/8/8/5k2/8/8/8 w - - 6 83,https://www.chess.com/openings/Catalan-Opening-Closed...7.Qc2-c6-8.b3-b6-9.Rd1,1773164007,0-1,Flawless_Fighter won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818209,mw86,ascender21,b6cab4f0-f67d-11e5-8018-000000000000,a1762c04-188a-11eb-87bd-7ba0929986b8,2724,2915,white_loss,checkmated,win,8/6k1/5p1p/7K/7p/5b2/7q/8 w - - 6 61,https://www.chess.com/openings/Colle-System-Anti-Colle-Variation-4.c4-e6,1773163979,0-1,ASCeNDer21 won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818211,szparu,therabbit19,0f94b318-ad58-11e8-804c-000000000000,26f5cef0-d012-11ef-be6b-b36a5ac852bd,2881,2729,white_loss,resigned,win,8/3K4/4Bp1p/4kP2/7p/8/5n2/8 w - - 0 60,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6,1773164051,0-1,TheRabbit19 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818213,vladimirbelous,gryffindorac8,0b0ce524-6bf4-11e6-8014-000000000000,a3f57b8c-ab45-11ee-9a0e-c9f4b8d5f224,2886,2709,draw,repetition,repetition,8/6RR/4p3/5k1P/8/8/5q1K/8 w - - 35 61,https://www.chess.com/openings/Queens-Gambit-Declined-Semi-Tarrasch-Main-Line-5...Nxd5,1773163961,1/2-1/2,Game drawn by repetition
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818215,rakhmanov_aleksandr,omid-khaledi,1988216e-1c92-11dd-802a-000000000000,e131ce24-7e0d-11e5-800e-000000000000,2877,2708,draw,repetition,repetition,r6k/pp4pp/2n1p3/1N1pP3/6q1/P4b2/BP3P1Q/4RRK1 w - - 10 29,https://www.chess.com/openings/Sicilian-Defense-Delayed-Alapin-Variation-3...Nf6-4.h3-Nc6,1773163878,1/2-1/2,Game drawn by repetition
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818217,jarming,trojan-knight,35f41828-95d5-11e7-8006-000000000000,928b15c2-9fd9-11ee-be05-63b27c923ece,2862,2698,white_win,win,resigned,5k2/5n1R/4R3/4P2p/6pP/4P1P1/P3PKB1/rr6 b - - 0 44,https://www.chess.com/openings/English-Opening-Kings-English-Variation...3.Bg2-h6-4.Nc3-Bb4,1773163885,1-0,Jarming won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818219,aguiar94,squirlolz,e281013c-e471-11de-8024-000000000000,076f4fe4-c5e3-11e1-803e-000000000000,2855,2696,white_win,win,checkmated,4r2k/p3P1R1/3p1P2/7R/1p1B3P/1P6/P1r5/K7 b - - 0 37,https://www.chess.com/openings/Sicilian-Defense-Chekhover-Variation...7.Nc3-Nf6-8.Bg5-e6-9.O-O-O,1773163956,1-0,Aguiar94 won by checkmate
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818221,bsnsun,minisim,04ab7e6a-e6e1-11e8-8012-000000000000,f10df474-f4da-11e4-805a-000000000000,2711,2832,white_win,win,timeout,8/8/2b2R1R/1kr2p2/8/4P1P1/4K3/8 b - - 12 70,https://www.chess.com/openings/Modern-Defense-3.Nc3-Bg7-4.Nf3-c5,1773164035,1-0,bsnsun won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818223,grishap06,nikitashandrygin,c6a79b82-b72f-11ef-9bdc-d1b0ca3433ea,52c952c6-43fc-11e8-8058-000000000000,2704,2818,white_win,win,resigned,8/1k6/R4K2/1pN5/8/Pr6/8/8 b - - 8 58,https://www.chess.com/openings/Alapin-Sicilian-Defense-2...e6-3.Nf3-d5,1773164034,1-0,Grishap06 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818225,kasimovr21,bescmelasti,d0963dfe-bddc-11ed-9001-137dd82afe4c,92019652-7134-11eb-a8b3-2dd6539a576a,2831,2684,white_win,win,timeout,8/8/4K3/8/6Q1/8/3qk3/8 b - - 19 85,https://www.chess.com/openings/French-Defense-Classical-Steinitz-Variation...5.Nce2-c5-6.c3-Nc6-7.Nf3,1773164079,1-0,KasimovR21 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818227,yan_dyomin2010,pizzalover2502,d5cae042-1816-11ee-a33b-772be27bc2ac,04828fea-e61d-11ef-8507-4390dc4c1d24,2826,2676,white_win,win,timeout,6B1/3R3p/1r4p1/5pk1/5b2/8/1p6/1K6 b - - 5 65,https://www.chess.com/openings/English-Opening-Symmetrical-Variation...8.Nc3-a6-9.b3-Nbd7,1773164053,1-0,Yan_Dyomin2010 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818229,matvamatva,mnatsakanyan-aren2012,ea58b2f0-315b-11ea-8328-45f0dd189c00,2b9b2ef6-29e4-11f0-afa3-6d46b3b72cca,2820,2671,white_win,win,timeout,8/1R6/2K5/2P3B1/8/8/3k4/8 b - - 16 101,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation...4.Nd2-e6-5.Nb3-Nd7-6.Nf3,1773164078,1-0,matvamatva won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818231,patrickstawr,boundless_strike,bd2a51a2-cf8e-11e7-8018-000000000000,585337ca-c3ff-11e7-8024-000000000000,2685,2797,white_win,win,resigned,r6r/P1pkpp2/6p1/1p1Q4/1P6/5PPp/1b1P3P/4R2K b - - 1 31,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Main-Line,1773163979,1-0,PatrickStawr won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818233,cristianchess19,perecke,b45accac-3f65-11ea-917e-0d6639125b66,e87a03dc-d556-11e4-803e-000000000000,2682,2797,white_win,win,timeout,8/8/p7/8/1P6/1K6/8/5k2 b - - 0 73,https://www.chess.com/openings/Alapin-Sicilian-Defense-Barmen-Defense...8.dxc5-Bxc5-9.Qxd8-Kxd8,1773164059,1-0,cristianchess19 won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818235,sharapovevgeny,kildepiotr,79e1147a-665b-11e9-8549-75de287952cf,336d7186-46bf-11e7-8022-000000000000,2659,2803,white_loss,resigned,win,8/8/8/4pk2/7p/r7/4NKP1/8 w - - 0 44,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation...4.c4-e6-5.Nc3-Ne7,1773163842,0-1,Kildepiotr won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818237,gaalzsoka,mikakarttunen,3450e648-1425-11e9-802e-000000000000,61f50674-8cde-11e4-8038-000000000000,2655,2802,white_loss,timeout,win,8/8/4p3/2p5/3q4/8/5K1k/8 w - - 2 69,https://www.chess.com/openings/Indian-Game...3.e3-d5-4.Nf3-Bd6-5.Bg3,1773164061,0-1,MikaKarttunen won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818239,theredking89,briesmas,573fedac-36ee-11e4-8032-000000000000,bb705b62-6764-11e9-97c6-ab667cdd58b8,2802,2652,white_win,win,resigned,5b2/p7/1p1p2kp/1P1B1rp1/2PpQ1P1/3P4/7P/2q1R1K1 b - - 2 37,https://www.chess.com/openings/English-Opening-Two-Knights-Fianchetto-Ultra-Symmetrical-Reversed-Botvinnik-System...7.Ne1-O-O-8.Nc2-d6-9.Ne3,1773163925,1-0,theredking89 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818241,kingnb,wotgenie,41c52ee2-f1a2-11e8-8044-000000000000,2db83cec-12df-11e9-805c-000000000000,2801,2644,white_win,win,resigned,2r2rk1/pp3Bpp/1n1q4/8/3B4/P1P5/Q5PP/3R1RK1 b - - 0 27,https://www.chess.com/openings/Alekhines-Defense-Four-Pawns-Attack...6.fxe5-Bf5-7.Nc3-e6,1773163831,1-0,kingnb won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818243,bencus12,averagefm,2a67b56e-9549-11e2-803c-000000000000,77aa8c16-2545-11ed-a5ac-111bbbdb2b74,2644,2784,white_win,win,resigned,4r3/5k2/pnp3p1/6pN/2PP4/1PQ4b/P4PP1/5RK1 b - - 0 29,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Neo-Arkhangelsk-Variation,1773163867,1-0,Bencus12 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818247,andriidiachek,boris_plotnikov,d4cd0a0a-e981-11f0-a027-a9639dad86f7,404c0802-2e61-11e7-8002-000000000000,2627,2788,white_loss,timeout,win,8/8/5RK1/4k3/4b3/8/4r3/8 w - - 12 59,https://www.chess.com/openings/English-Opening-Symmetrical-Three-Knights-System-3...d5-4.cxd5-Nxd5-5.e4,1773164058,0-1,Boris_Plotnikov won on time
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818251,eternalnight8,logicbaba,3a44a44c-f319-11eb-bf11-c93477eb48b9,3aa55ff4-5b2d-11e7-8028-000000000000,2612,2785,white_loss,resigned,win,8/8/8/8/8/K7/2k5/1q6 w - - 0 65,https://www.chess.com/openings/Queens-Gambit-Declined-Queens-Knight-Variation-3...f5,1773163969,0-1,LogicBaba won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818253,imjonathancarlstedt,gueraumasague,5a02e4b6-61ee-11e3-802a-000000000000,c04c8c70-ec70-11e2-804e-000000000000,2606,2768,white_win,win,resigned,5k2/1p1b1ppQ/n1pp1P2/p1q1r1N1/P1Pr2P1/1P5P/6BK/4RR2 b - - 0 31,https://www.chess.com/openings/English-Opening,1773163846,1-0,IMJonathanCarlstedt won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818255,individoom,shaxrombekkarimov9,1bbcc964-085e-11e7-8028-000000000000,4c0c2436-3553-11eb-8a96-dd99071cf092,2761,2596,white_loss,resigned,win,8/3r4/6K1/4kp2/4n3/8/8/4R3 w - - 4 58,https://www.chess.com/openings/Reti-Opening-Quiet-System...3.b4-Bg7-4.Bb2-O-O-5.c4,1773163979,0-1,ShaxrombekKarimov9 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818257,pavle896,francesatop,09d0704e-4af9-11ea-9c8b-0f5fe61daf75,13ebce30-e9b7-11eb-aeb7-f349694f5fe0,2774,2570,white_win,win,resigned,8/4pp2/7P/5R2/7b/3K4/6k1/8 b - - 0 51,https://www.chess.com/openings/Grunfeld-Defense-Exchange-Variation-5.Bd2-Bg7-6.e4-Nb6,1773163877,1-0,pavle896 won by resignation
mar_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-march-10-2026-6277141,1773158400,8,1,https://www.chess.com/game/live/167476818259,sathvikadiga,ferch1ni,dae61dec-7a5f-11ea-b3c1-a3197f75326d,484c6a0e-7f1e-11ea-87a2-e9d0523ff64e,2771,2578,white_win,win,timeout,1r4k1/q2R1p2/5Pp1/2N1b1Pp/P1Q4P/1P2p3/K7/8 b - - 1 43,https://www.chess.com/openings/Sicilian-Defense-Open-Classical-Anti-Sozin-Variation-7.Nb3-e6-8.Bf4-Ne5-9.Be2,1773163923,1-0,sathvikadiga won on time
